
> stacklens-ai-platform@1.0.0 dev:server
> cross-env NODE_ENV=development node --import tsx --no-warnings apps/api/src/index.ts

[dotenv@17.2.3] injecting env (0) from .env -- tip: ⚙️  write to custom object with { processEnv: myObject }
[dotenv@17.2.3] injecting env (0) from .env -- tip: 🗂️ backup and recover secrets: https://dotenvx.com/ops
[dotenv@17.2.3] injecting env (0) from .env -- tip: 🛠️  run anywhere with `dotenvx run -- yourcommand`
🚀 RAG: Vector database initialized
{"level":"WARN","timestamp":"2025-11-21T12:43:32.251Z","logger":"kafkajs","message":"KafkaJS v2.0.0 switched default partitioner. To retain the same partitioning behavior as in previous versions, create the producer with the option \"createPartitioner: Partitioners.LegacyPartitioner\". See the migration guide at https://kafka.js.org/docs/migration-guide-v2.0.0#producer-new-default-partitioner for details. Silence this warning by setting the environment variable \"KAFKAJS_NO_PARTITIONER_WARNING=1\""}
🔄 Starting server initialization...
Starting LogWatcher service for real-time monitoring...
📍 Watching directories: /Users/deepak/Downloads/Projects/StackLens-AI-Deploy/data, /Users/deepak/Downloads/Projects/StackLens-AI-Deploy/logs
[LogWatcherService] Started watching 2 file(s)
✅ LogWatcher service started successfully
✅ Routes registered successfully
🔄 Setting up Vite...
📚 RAG: Indexing 50 resolved error patterns...
✅ RAG: Knowledge base populated with 50 patterns
🔄 Indexing existing errors for RAG system...
⚠️ Vector DB not initialized, storing patterns locally
✅ Successfully indexed 807 errors for RAG
✅ Enhanced RAG Suggestor initialized
🎯 Enhanced RAG system ready with vector database
🚀 Starting Python vector database service...
⚠️ Enhanced vector service not found, using fallback similarity search
6:58:26 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:58:27 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:58:27 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:58:31 PM [express] GET /api/analytics/health-status 200 in 3ms :: {"success":true,"data":{"status"…
6:58:31 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:58:31 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[],"to…
6:58:32 PM [express] GET /api/analytics/metrics 200 in 2ms :: {"success":true,"data":{"window":"1min…
6:58:32 PM [express] GET /api/analytics/health-status 200 in 4ms :: {"success":true,"data":{"status"…
6:58:36 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[],"to…
6:58:36 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:58:36 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:58:37 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:58:37 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:58:41 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:58:41 PM [express] GET /api/analytics/metrics 200 in 3ms :: {"success":true,"data":{"window":"1min…
6:58:41 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[],"to…
6:58:42 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:58:42 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:58:46 PM [express] GET /api/analytics/alerts 200 in 0ms :: {"success":true,"data":{"alerts":[],"to…
6:58:46 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:58:46 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:58:47 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:58:47 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:58:51 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:58:51 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:58:51 PM [express] GET /api/analytics/alerts 200 in 2ms :: {"success":true,"data":{"alerts":[],"to…
6:58:52 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:58:52 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:58:54 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:58:56 PM [express] GET /api/analytics/alerts 200 in 0ms :: {"success":true,"data":{"alerts":[],"to…
6:58:56 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:58:56 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:58:57 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:58:57 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:59:01 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:59:01 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:59:01 PM [express] GET /api/analytics/alerts 200 in 0ms :: {"success":true,"data":{"alerts":[],"to…
6:59:02 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:59:02 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:59:04 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:59:06 PM [express] GET /api/analytics/alerts 200 in 0ms :: {"success":true,"data":{"alerts":[],"to…
6:59:06 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:59:06 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:59:07 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:59:07 PM [express] GET /api/analytics/health-status 200 in 2ms :: {"success":true,"data":{"status"…
6:59:11 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:59:11 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:59:11 PM [express] GET /api/analytics/alerts 200 in 0ms :: {"success":true,"data":{"alerts":[],"to…
6:59:12 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:59:12 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:59:16 PM [express] GET /api/analytics/alerts 200 in 0ms :: {"success":true,"data":{"alerts":[],"to…
6:59:16 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:59:16 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:59:17 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:59:17 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:59:21 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:59:21 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:59:22 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[],"to…
6:59:22 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:59:22 PM [express] GET /api/analytics/metrics 200 in 2ms :: {"success":true,"data":{"window":"1min…
6:59:26 PM [express] GET /api/analytics/alerts 200 in 2ms :: {"success":true,"data":{"alerts":[],"to…
6:59:26 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:59:26 PM [express] GET /api/analytics/metrics 200 in 2ms :: {"success":true,"data":{"window":"1min…
6:59:27 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:59:27 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:59:31 PM [express] GET /api/analytics/health-status 200 in 2ms :: {"success":true,"data":{"status"…
6:59:31 PM [express] GET /api/analytics/metrics 200 in 2ms :: {"success":true,"data":{"window":"1min…
6:59:32 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[],"to…
6:59:32 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:59:32 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:59:36 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[],"to…
6:59:36 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:59:36 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:59:37 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:59:37 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:59:41 PM [express] GET /api/analytics/health-status 200 in 2ms :: {"success":true,"data":{"status"…
6:59:41 PM [express] GET /api/analytics/metrics 200 in 3ms :: {"success":true,"data":{"window":"1min…
6:59:42 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[],"to…
6:59:42 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:59:42 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:59:46 PM [express] GET /api/analytics/alerts 200 in 2ms :: {"success":true,"data":{"alerts":[],"to…
6:59:46 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
6:59:46 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:59:47 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:59:47 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:59:51 PM [express] GET /api/analytics/health-status 200 in 7ms :: {"success":true,"data":{"status"…
6:59:51 PM [express] GET /api/analytics/metrics 200 in 4ms :: {"success":true,"data":{"window":"1min…
6:59:52 PM [express] GET /api/analytics/alerts 200 in 0ms :: {"success":true,"data":{"alerts":[],"to…
6:59:52 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:59:52 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
6:59:56 PM [express] GET /api/analytics/alerts 200 in 2ms :: {"success":true,"data":{"alerts":[],"to…
6:59:56 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:59:56 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
6:59:57 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
6:59:57 PM [express] GET /api/analytics/metrics 200 in 2ms :: {"success":true,"data":{"window":"1min…
7:00:01 PM [express] GET /api/analytics/health-status 200 in 3ms :: {"success":true,"data":{"status"…
7:00:01 PM [express] GET /api/analytics/metrics 200 in 14ms :: {"success":true,"data":{"window":"1mi…
7:00:02 PM [express] GET /api/analytics/alerts 200 in 0ms :: {"success":true,"data":{"alerts":[],"to…
7:00:02 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:00:02 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:00:06 PM [express] GET /api/analytics/alerts 200 in 2ms :: {"success":true,"data":{"alerts":[],"to…
7:00:06 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:00:06 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:00:07 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:00:07 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:00:11 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:00:11 PM [express] GET /api/analytics/metrics 200 in 2ms :: {"success":true,"data":{"window":"1min…
7:00:12 PM [express] GET /api/analytics/alerts 200 in 3ms :: {"success":true,"data":{"alerts":[],"to…
7:00:12 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:00:12 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:00:16 PM [express] GET /api/analytics/alerts 200 in 2ms :: {"success":true,"data":{"alerts":[],"to…
7:00:16 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:00:17 PM [express] GET /api/analytics/metrics 200 in 2ms :: {"success":true,"data":{"window":"1min…
7:00:17 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:00:17 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:00:21 PM [express] POST /api/analytics/events 201 in 4ms :: {"success":true,"message":"Event recor…
7:00:22 PM [express] GET /api/analytics/alerts 200 in 0ms :: {"success":true,"data":{"alerts":[{"id"…
7:00:22 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:00:22 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:00:22 PM [express] POST /api/analytics/ai-analysis 200 in 511ms :: {"success":true,"data":{"hasErr…
7:00:22 PM [express] GET /api/auth/me 200 in 40ms :: {"user":{"id":1,"username":"deepanimators","ema…
7:00:26 PM [express] GET /api/analytics/alerts 200 in 16ms :: {"success":true,"data":{"alerts":[{"id…
7:00:26 PM [express] POST /api/analytics/ai-analysis 200 in 106ms :: {"success":true,"data":{"hasErr…
7:00:27 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:00:27 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:00:27 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:00:27 PM [express] GET /api/analytics/metrics 200 in 7ms :: {"success":true,"data":{"window":"1min…
7:00:32 PM [express] GET /api/analytics/health-status 200 in 2ms :: {"success":true,"data":{"status"…
7:00:32 PM [express] GET /api/analytics/metrics 200 in 2ms :: {"success":true,"data":{"window":"1min…
7:00:32 PM [express] GET /api/analytics/alerts 200 in 3ms :: {"success":true,"data":{"alerts":[{"id"…
7:00:32 PM [express] GET /api/analytics/health-status 200 in 2ms :: {"success":true,"data":{"status"…
7:00:32 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:00:32 PM [express] POST /api/analytics/ai-analysis 200 in 428ms :: {"success":true,"data":{"hasErr…
7:00:36 PM [express] GET /api/analytics/alerts 200 in 12ms :: {"success":true,"data":{"alerts":[{"id…
7:00:36 PM [express] POST /api/analytics/ai-analysis 200 in 145ms :: {"success":true,"data":{"hasErr…
7:00:37 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:00:37 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:00:37 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:00:37 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:00:42 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:00:42 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:00:42 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:00:42 PM [express] POST /api/analytics/ai-analysis 200 in 141ms :: {"success":true,"data":{"hasErr…
7:00:42 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:00:42 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:00:46 PM [express] POST /api/analytics/events 201 in 2ms :: {"success":true,"message":"Event recor…
7:00:47 PM [express] POST /api/analytics/events 201 in 3ms :: {"success":true,"message":"Event recor…
7:00:47 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:00:47 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:00:48 PM [express] GET /api/auth/me 200 in 58ms :: {"user":{"id":1,"username":"deepanimators","ema…
7:00:52 PM [express] GET /api/analytics/health-status 200 in 2ms :: {"success":true,"data":{"status"…
7:00:52 PM [express] GET /api/analytics/metrics 200 in 2ms :: {"success":true,"data":{"window":"1min…
7:00:52 PM [express] GET /api/analytics/alerts 200 in 0ms :: {"success":true,"data":{"alerts":[{"id"…
7:00:52 PM [express] POST /api/analytics/ai-analysis 200 in 412ms :: {"success":true,"data":{"hasErr…
7:00:52 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:00:52 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:00:52 PM [express] POST /api/analytics/ai-analysis 200 in 433ms :: {"success":true,"data":{"hasErr…
7:00:56 PM [express] GET /api/analytics/alerts 200 in 8ms :: {"success":true,"data":{"alerts":[{"id"…
7:00:57 PM [express] POST /api/analytics/ai-analysis 200 in 311ms :: {"success":true,"data":{"hasErr…
7:00:57 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:00:57 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:00:57 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:00:57 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:01:02 PM [express] GET /api/analytics/health-status 200 in 2ms :: {"success":true,"data":{"status"…
7:01:02 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:01:02 PM [express] GET /api/analytics/alerts 200 in 2ms :: {"success":true,"data":{"alerts":[{"id"…
7:01:02 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:01:02 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:01:02 PM [express] POST /api/analytics/ai-analysis 200 in 366ms :: {"success":true,"data":{"hasErr…
7:01:06 PM [express] GET /api/analytics/alerts 200 in 2ms :: {"success":true,"data":{"alerts":[{"id"…
7:01:07 PM [express] POST /api/analytics/ai-analysis 200 in 304ms :: {"success":true,"data":{"hasErr…
7:01:07 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:01:07 PM [express] GET /api/analytics/health-status 200 in 2ms :: {"success":true,"data":{"status"…
