2025-08-31/00:28:35.239/EDT  INFO MenuSynchService:152 - Price sync called for store BK-2876
2025-08-31/01:45:13.466/EDT  INFO PosProductsMenuPersister:107:[-exec-7]: - Persist pos discounts priceSyncDifferential: true took 21 ms

2025-08-31/01:45:13.471/EDT  INFO PosProductsMenuPersister:518:[-exec-7]: - Populate pos items cache took 4 ms.

2025-08-31/01:45:13.753/EDT  INFO PosProductsMenuPersister:127:[-exec-7]: - Persist pos items priceSyncDifferential: true took 282 ms

2025-08-31/01:45:13.753/EDT  INFO BrinkPosOrderpoint:200:[-exec-7]: - Brink fetch and persist pos offering took 2242 ms

2025-08-31/01:46:26.515/EDT  INFO BrinkPosOrderpoint:402:[thcheck]: - Unavailable item plus: ["673784540"]

2025-08-31/01:46:26.521/EDT  INFO StoreManager:452:[thcheck]: - POS DB Updated, Calling pos offering sync ..

2025-08-31/01:46:26.563/EDT  INFO StoreManager:468:[thcheck]: - Store has been queued for a price sync.

2025-08-31/01:46:26.599/EDT  INFO BrinkPosOrderpoint:151:[-exec-4]: - Attempting to persist POS offering

2025-08-31/01:46:28.933/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673511412 [Product Card: Free Small Combo Meal - 5687 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:46:28.933/EDT  WARN BrinkMenuPersister:148:[-exec-4]: - Invalid / Unsupported promotion found 673882595

2025-08-31/01:46:28.933/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673882917 [Free Whopper Jr - 4439 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:46:28.933/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673914977 [$12.99 Small Whopper Meal for Two -5898 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:46:28.933/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673917573 [$30 4 Whoppers, 3 Hamburgers, 2 Small Fries -3994 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:46:28.933/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673917727 [Free Double Sausage, Egg, & Cheese Croissan'wich - 1500 - Digtal] is not valid for supported destinations. Ignoring.

2025-08-31/01:46:28.933/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673923425 [$16.99 - Family Bundle -7054 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:46:28.933/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673925122 [$17.49 - Family Bundle -4690 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:46:28.933/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673936951 [El Tri Fan Faves DLV -4574 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:46:28.933/EDT  WARN BrinkMenuPersister:148:[-exec-4]: - Invalid / Unsupported promotion found 673927896

2025-08-31/01:46:28.933/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673937338 [Steakhouse Meal For Two DLV -03989 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/01:46:28.933/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673937382 [Family Steakhouse Combo DLV -03991 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/01:46:28.933/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673954103 [zzzBOGO Chicken Jr. - 6510 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/01:46:28.933/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673954107 [zzzBOGO Bacon King- 6521 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/01:46:28.933/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673954106 [zzzBOGO Cheeseburger - 6545 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/01:46:28.933/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673955126 [Flame & Flight Combo (Delivery) -99004031 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:46:28.933/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673955184 [The Soaring Flame Combo (Delivery) -99004033 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:46:28.933/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673955209 [The Berk Bundle for Two (Delivery) -99004035 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:46:28.933/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673975980 [Triple Bundle - 99003382- n] is not valid for supported destinations. Ignoring.

2025-08-31/01:46:28.933/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673975982 [Double Bundle - 99003381- n] is not valid for supported destinations. Ignoring.

2025-08-31/01:46:28.933/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673976274 [The Big Game Bundle - 3959-n] is not valid for supported destinations. Ignoring.

2025-08-31/01:46:28.933/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673976302 [40 Pc. Nuggets & 2 Medium Fries - 3960 - ] is not valid for supported destinations. Ignoring.

2025-08-31/01:46:28.958/EDT  INFO PosProductsMenuPersister:107:[-exec-4]: - Persist pos discounts priceSyncDifferential: true took 25 ms

2025-08-31/01:46:28.963/EDT  INFO PosProductsMenuPersister:518:[-exec-4]: - Populate pos items cache took 3 ms.

2025-08-31/01:46:29.233/EDT  INFO PosProductsMenuPersister:127:[-exec-4]: - Persist pos items priceSyncDifferential: true took 270 ms

2025-08-31/01:46:29.233/EDT  INFO BrinkPosOrderpoint:200:[-exec-4]: - Brink fetch and persist pos offering took 2634 ms

2025-08-31/01:49:31.543/EDT ERROR BrinkPosOrderpoint:142:[thcheck]: - Exception occurred during get last update time. Cause: java.net.SocketTimeoutException: connect timed out

2025-08-31/01:49:36.544/EDT ERROR BrinkPosOrderpoint:394:[thcheck]: - Exception occurred while fetching unavailable items: java.net.SocketTimeoutException: connect timed out

2025-08-31/01:49:36.545/EDT  INFO BrinkPosOrderpoint:402:[thcheck]: - Unavailable item plus: null

2025-08-31/01:49:36.547/EDT  INFO StoreManager:452:[thcheck]: - POS DB Updated, Calling pos offering sync ..

2025-08-31/01:49:36.600/EDT  INFO StoreManager:468:[thcheck]: - Store has been queued for a price sync.

2025-08-31/01:49:41.633/EDT ERROR BrinkPosOrderpoint:142:[-exec-7]: - Exception occurred during get last update time. Cause: java.net.SocketTimeoutException: connect timed out

2025-08-31/01:49:41.634/EDT  INFO BrinkPosOrderpoint:151:[-exec-7]: - Attempting to persist POS offering

2025-08-31/01:49:43.950/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673511412 [Product Card: Free Small Combo Meal - 5687 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:49:43.950/EDT  WARN BrinkMenuPersister:148:[-exec-7]: - Invalid / Unsupported promotion found 673882595

2025-08-31/01:49:43.950/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673882917 [Free Whopper Jr - 4439 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:49:43.950/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673914977 [$12.99 Small Whopper Meal for Two -5898 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:49:43.950/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673917573 [$30 4 Whoppers, 3 Hamburgers, 2 Small Fries -3994 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:49:43.950/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673917727 [Free Double Sausage, Egg, & Cheese Croissan'wich - 1500 - Digtal] is not valid for supported destinations. Ignoring.

2025-08-31/01:49:43.950/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673923425 [$16.99 - Family Bundle -7054 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:49:43.950/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673925122 [$17.49 - Family Bundle -4690 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:49:43.950/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673936951 [El Tri Fan Faves DLV -4574 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:49:43.950/EDT  WARN BrinkMenuPersister:148:[-exec-7]: - Invalid / Unsupported promotion found 673927896

2025-08-31/01:49:43.950/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673937338 [Steakhouse Meal For Two DLV -03989 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/01:49:43.950/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673937382 [Family Steakhouse Combo DLV -03991 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/01:49:43.950/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673954103 [zzzBOGO Chicken Jr. - 6510 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/01:49:43.950/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673954107 [zzzBOGO Bacon King- 6521 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/01:49:43.950/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673954106 [zzzBOGO Cheeseburger - 6545 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/01:49:43.950/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673955126 [Flame & Flight Combo (Delivery) -99004031 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:49:43.950/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673955184 [The Soaring Flame Combo (Delivery) -99004033 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:49:43.950/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673955209 [The Berk Bundle for Two (Delivery) -99004035 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:49:43.950/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673975980 [Triple Bundle - 99003382- n] is not valid for supported destinations. Ignoring.

2025-08-31/01:49:43.950/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673975982 [Double Bundle - 99003381- n] is not valid for supported destinations. Ignoring.

2025-08-31/01:49:43.950/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673976274 [The Big Game Bundle - 3959-n] is not valid for supported destinations. Ignoring.

2025-08-31/01:49:43.950/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673976302 [40 Pc. Nuggets & 2 Medium Fries - 3960 - ] is not valid for supported destinations. Ignoring.

2025-08-31/01:49:43.950/EDT  INFO PosProductsMenuPersister:107:[-exec-7]: - Persist pos discounts priceSyncDifferential: true took 0 ms

2025-08-31/01:49:43.971/EDT  INFO PosProductsMenuPersister:518:[-exec-7]: - Populate pos items cache took 4 ms.

2025-08-31/01:49:44.240/EDT  INFO PosProductsMenuPersister:127:[-exec-7]: - Persist pos items priceSyncDifferential: true took 269 ms

2025-08-31/01:49:44.241/EDT  INFO BrinkPosOrderpoint:200:[-exec-7]: - Brink fetch and persist pos offering took 2606 ms

2025-08-31/01:50:56.654/EDT  INFO BrinkPosOrderpoint:402:[thcheck]: - Unavailable item plus: ["673784540"]

2025-08-31/01:50:56.654/EDT  INFO StoreManager:452:[thcheck]: - POS DB Updated, Calling pos offering sync ..

2025-08-31/01:50:56.688/EDT  INFO StoreManager:468:[thcheck]: - Store has been queued for a price sync.

2025-08-31/01:50:56.721/EDT  INFO BrinkPosOrderpoint:151:[-exec-6]: - Attempting to persist POS offering

2025-08-31/01:50:58.649/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673511412 [Product Card: Free Small Combo Meal - 5687 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:50:58.650/EDT  WARN BrinkMenuPersister:148:[-exec-6]: - Invalid / Unsupported promotion found 673882595

2025-08-31/01:50:58.650/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673882917 [Free Whopper Jr - 4439 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:50:58.651/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673914977 [$12.99 Small Whopper Meal for Two -5898 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:50:58.652/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673917573 [$30 4 Whoppers, 3 Hamburgers, 2 Small Fries -3994 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:50:58.652/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673917727 [Free Double Sausage, Egg, & Cheese Croissan'wich - 1500 - Digtal] is not valid for supported destinations. Ignoring.

2025-08-31/01:50:58.652/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673923425 [$16.99 - Family Bundle -7054 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:50:58.653/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673925122 [$17.49 - Family Bundle -4690 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:50:58.653/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673936951 [El Tri Fan Faves DLV -4574 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:50:58.653/EDT  WARN BrinkMenuPersister:148:[-exec-6]: - Invalid / Unsupported promotion found 673927896

2025-08-31/01:50:58.653/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673937338 [Steakhouse Meal For Two DLV -03989 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/01:50:58.654/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673937382 [Family Steakhouse Combo DLV -03991 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/01:50:58.655/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673954103 [zzzBOGO Chicken Jr. - 6510 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/01:50:58.655/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673954107 [zzzBOGO Bacon King- 6521 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/01:50:58.655/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673954106 [zzzBOGO Cheeseburger - 6545 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/01:50:58.655/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673955126 [Flame & Flight Combo (Delivery) -99004031 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:50:58.655/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673955184 [The Soaring Flame Combo (Delivery) -99004033 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:50:58.655/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673955209 [The Berk Bundle for Two (Delivery) -99004035 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:50:58.655/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673975980 [Triple Bundle - 99003382- n] is not valid for supported destinations. Ignoring.

2025-08-31/01:50:58.655/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673975982 [Double Bundle - 99003381- n] is not valid for supported destinations. Ignoring.

2025-08-31/01:50:58.655/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673976274 [The Big Game Bundle - 3959-n] is not valid for supported destinations. Ignoring.

2025-08-31/01:50:58.655/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673976302 [40 Pc. Nuggets & 2 Medium Fries - 3960 - ] is not valid for supported destinations. Ignoring.

2025-08-31/01:50:58.655/EDT  INFO PosProductsMenuPersister:107:[-exec-6]: - Persist pos discounts priceSyncDifferential: true took 0 ms

2025-08-31/01:50:58.672/EDT  INFO PosProductsMenuPersister:518:[-exec-6]: - Populate pos items cache took 17 ms.

2025-08-31/01:50:58.949/EDT  INFO PosProductsMenuPersister:127:[-exec-6]: - Persist pos items priceSyncDifferential: true took 276 ms

2025-08-31/01:50:58.950/EDT  INFO BrinkPosOrderpoint:200:[-exec-6]: - Brink fetch and persist pos offering took 2229 ms

2025-08-31/01:54:31.618/EDT ERROR BrinkPosOrderpoint:142:[thcheck]: - Exception occurred during get last update time. Cause: java.net.SocketTimeoutException: connect timed out

2025-08-31/01:54:36.632/EDT ERROR BrinkPosOrderpoint:394:[thcheck]: - Exception occurred while fetching unavailable items: java.net.SocketTimeoutException: connect timed out

2025-08-31/01:54:36.632/EDT  INFO BrinkPosOrderpoint:402:[thcheck]: - Unavailable item plus: null

2025-08-31/01:54:36.634/EDT  INFO StoreManager:452:[thcheck]: - POS DB Updated, Calling pos offering sync ..

2025-08-31/01:54:36.687/EDT  INFO StoreManager:468:[thcheck]: - Store has been queued for a price sync.

2025-08-31/01:54:36.754/EDT  INFO BrinkPosOrderpoint:151:[-exec-4]: - Attempting to persist POS offering

2025-08-31/01:54:38.704/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673511412 [Product Card: Free Small Combo Meal - 5687 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:54:38.704/EDT  WARN BrinkMenuPersister:148:[-exec-4]: - Invalid / Unsupported promotion found 673882595

2025-08-31/01:54:38.705/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673882917 [Free Whopper Jr - 4439 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:54:38.705/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673914977 [$12.99 Small Whopper Meal for Two -5898 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:54:38.706/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673917573 [$30 4 Whoppers, 3 Hamburgers, 2 Small Fries -3994 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:54:38.706/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673917727 [Free Double Sausage, Egg, & Cheese Croissan'wich - 1500 - Digtal] is not valid for supported destinations. Ignoring.

2025-08-31/01:54:38.706/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673923425 [$16.99 - Family Bundle -7054 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:54:38.706/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673925122 [$17.49 - Family Bundle -4690 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:54:38.707/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673936951 [El Tri Fan Faves DLV -4574 -N] is not valid for supported destinations. Ignoring.

2025-08-31/01:54:38.707/EDT  WARN BrinkMenuPersister:148:[-exec-4]: - Invalid / Unsupported promotion found 673927896

2025-08-31/01:54:38.707/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673937338 [Steakhouse Meal For Two DLV -03989 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/01:54:38.707/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673937382 [Family Steakhouse Combo DLV -03991 -N ] is not valid for supported destinations. Ignoring.
