2025-08-31/00:08:58.330/PDT  INFO MenuSynchService:152 - Price sync called for store BK-4878
2025-08-31/03:04:51.121/PDT  WARN BrinkMenuPersister:542:[-exec-7]: - Composite component item id: 673545787 combo id: 1-673890913 is not present in item group id: 673566466.

2025-08-31/03:04:51.121/PDT  WARN BrinkMenuPersister:542:[-exec-7]: - Composite component item id: 673545787 combo id: 1-673890913 is not present in item group id: 673566466.

2025-08-31/03:04:51.121/PDT  WARN BrinkMenuPersister:542:[-exec-7]: - Composite component item id: 673512351 combo id: 1-674047907 is not present in item group id: 674047398.

2025-08-31/03:04:51.121/PDT  WARN BrinkMenuPersister:542:[-exec-7]: - Composite component item id: 673512350 combo id: 1-674047907 is not present in item group id: 674047398.

2025-08-31/03:04:51.121/PDT  WARN BrinkMenuPersister:542:[-exec-7]: - Composite component item id: 673512349 combo id: 1-674047907 is not present in item group id: 674047398.

2025-08-31/03:04:51.121/PDT  WARN BrinkMenuPersister:542:[-exec-7]: - Composite component item id: 673512351 combo id: 1-674048038 is not present in item group id: 674047398.

2025-08-31/03:04:51.121/PDT  WARN BrinkMenuPersister:542:[-exec-7]: - Composite component item id: 673512350 combo id: 1-674048038 is not present in item group id: 674047398.

2025-08-31/03:04:51.121/PDT  WARN BrinkMenuPersister:542:[-exec-7]: - Composite component item id: 673512349 combo id: 1-674048038 is not present in item group id: 674047398.

2025-08-31/03:04:51.121/PDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673511412 [Product Card: Free Small Combo Meal - 5687 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:04:51.121/PDT  WARN BrinkMenuPersister:148:[-exec-7]: - Invalid / Unsupported promotion found 673882595

2025-08-31/03:04:51.121/PDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673882917 [Free Whopper Jr - 4439 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:04:51.121/PDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673914977 [$12.99 Small Whopper Meal for Two -5898 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:04:51.121/PDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673917573 [$30 4 Whoppers, 3 Hamburgers, 2 Small Fries -3994 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:04:51.121/PDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673917727 [Free Double Sausage, Egg, & Cheese Croissan'wich - 1500 - Digtal] is not valid for supported destinations. Ignoring.

2025-08-31/03:04:51.121/PDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673923425 [$16.99 - Family Bundle -7054 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:04:51.121/PDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673925122 [$17.49 - Family Bundle -4690 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:04:51.121/PDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673936951 [El Tri Fan Faves DLV -4574 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:04:51.121/PDT  WARN BrinkMenuPersister:148:[-exec-7]: - Invalid / Unsupported promotion found 673927896

2025-08-31/03:04:51.121/PDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673937338 [Steakhouse Meal For Two DLV -03989 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/03:04:51.121/PDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673937382 [Family Steakhouse Combo DLV -03991 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/03:04:51.137/PDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673954103 [zzzBOGO Chicken Jr. - 6510 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/03:04:51.137/PDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673954107 [zzzBOGO Bacon King- 6521 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/03:04:51.137/PDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673954106 [zzzBOGO Cheeseburger - 6545 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/03:04:51.138/PDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673955126 [Flame & Flight Combo (Delivery) -99004031 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:04:51.138/PDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673955184 [The Soaring Flame Combo (Delivery) -99004033 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:04:51.138/PDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673955209 [The Berk Bundle for Two (Delivery) -99004035 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:04:51.138/PDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673975980 [Triple Bundle - 99003382- n] is not valid for supported destinations. Ignoring.

2025-08-31/03:04:51.139/PDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673975982 [Double Bundle - 99003381- n] is not valid for supported destinations. Ignoring.

2025-08-31/03:04:51.139/PDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673976274 [The Big Game Bundle - 3959-n] is not valid for supported destinations. Ignoring.

2025-08-31/03:04:51.139/PDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673976302 [40 Pc. Nuggets & 2 Medium Fries - 3960 - ] is not valid for supported destinations. Ignoring.

2025-08-31/03:04:51.149/PDT  INFO PosProductsMenuPersister:107:[-exec-7]: - Persist pos discounts priceSyncDifferential: true took 10 ms

2025-08-31/03:04:51.155/PDT  INFO PosProductsMenuPersister:518:[-exec-7]: - Populate pos items cache took 4 ms.

2025-08-31/03:04:51.487/PDT  INFO PosProductsMenuPersister:127:[-exec-7]: - Persist pos items priceSyncDifferential: true took 332 ms

2025-08-31/03:04:51.488/PDT  INFO BrinkPosOrderpoint:200:[-exec-7]: - Brink fetch and persist pos offering took 6379 ms

2025-08-31/03:07:19.531/PDT ERROR BrinkPosOrderpoint:142:[thcheck]: - Exception occurred during get last update time. Cause: java.net.SocketTimeoutException: connect timed out

2025-08-31/03:07:24.550/PDT ERROR BrinkPosOrderpoint:394:[thcheck]: - Exception occurred while fetching unavailable items: java.net.SocketTimeoutException: connect timed out

2025-08-31/03:07:24.551/PDT  INFO BrinkPosOrderpoint:402:[thcheck]: - Unavailable item plus: null

2025-08-31/03:07:24.556/PDT  INFO StoreManager:452:[thcheck]: - POS DB Updated, Calling pos offering sync ..

2025-08-31/03:07:24.596/PDT  INFO StoreManager:468:[thcheck]: - Store has been queued for a price sync.

2025-08-31/03:07:29.600/PDT ERROR BrinkPosOrderpoint:142:[-exec-5]: - Exception occurred during get last update time. Cause: java.net.SocketTimeoutException: connect timed out

2025-08-31/03:07:29.600/PDT  INFO BrinkPosOrderpoint:151:[-exec-5]: - Attempting to persist POS offering

2025-08-31/03:07:35.138/PDT  WARN BrinkMenuPersister:542:[-exec-5]: - Composite component item id: 673644035 combo id: 1-673674316 is not present in item group id: 673658555.

2025-08-31/03:07:35.138/PDT  WARN BrinkMenuPersister:542:[-exec-5]: - Composite component item id: 673644035 combo id: 1-673890876 is not present in item group id: 673658555.

2025-08-31/03:07:35.138/PDT  WARN BrinkMenuPersister:542:[-exec-5]: - Composite component item id: 673545787 combo id: 1-673890913 is not present in item group id: 673566466.

2025-08-31/03:07:35.154/PDT  WARN BrinkMenuPersister:542:[-exec-5]: - Composite component item id: 673545787 combo id: 1-673890913 is not present in item group id: 673566466.

2025-08-31/03:07:35.156/PDT  WARN BrinkMenuPersister:542:[-exec-5]: - Composite component item id: 673512351 combo id: 1-674047907 is not present in item group id: 674047398.

2025-08-31/03:07:35.156/PDT  WARN BrinkMenuPersister:542:[-exec-5]: - Composite component item id: 673512350 combo id: 1-674047907 is not present in item group id: 674047398.

2025-08-31/03:07:35.156/PDT  WARN BrinkMenuPersister:542:[-exec-5]: - Composite component item id: 673512349 combo id: 1-674047907 is not present in item group id: 674047398.

2025-08-31/03:07:35.156/PDT  WARN BrinkMenuPersister:542:[-exec-5]: - Composite component item id: 673512351 combo id: 1-674048038 is not present in item group id: 674047398.

2025-08-31/03:07:35.156/PDT  WARN BrinkMenuPersister:542:[-exec-5]: - Composite component item id: 673512350 combo id: 1-674048038 is not present in item group id: 674047398.

2025-08-31/03:07:35.157/PDT  WARN BrinkMenuPersister:542:[-exec-5]: - Composite component item id: 673512349 combo id: 1-674048038 is not present in item group id: 674047398.

2025-08-31/03:07:35.157/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673511412 [Product Card: Free Small Combo Meal - 5687 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:07:35.157/PDT  WARN BrinkMenuPersister:148:[-exec-5]: - Invalid / Unsupported promotion found 673882595

2025-08-31/03:07:35.158/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673882917 [Free Whopper Jr - 4439 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:07:35.158/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673914977 [$12.99 Small Whopper Meal for Two -5898 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:07:35.159/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673917573 [$30 4 Whoppers, 3 Hamburgers, 2 Small Fries -3994 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:07:35.159/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673917727 [Free Double Sausage, Egg, & Cheese Croissan'wich - 1500 - Digtal] is not valid for supported destinations. Ignoring.

2025-08-31/03:07:35.159/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673923425 [$16.99 - Family Bundle -7054 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:07:35.160/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673925122 [$17.49 - Family Bundle -4690 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:07:35.160/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673936951 [El Tri Fan Faves DLV -4574 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:07:35.161/PDT  WARN BrinkMenuPersister:148:[-exec-5]: - Invalid / Unsupported promotion found 673927896

2025-08-31/03:07:35.161/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673937338 [Steakhouse Meal For Two DLV -03989 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/03:07:35.161/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673937382 [Family Steakhouse Combo DLV -03991 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/03:07:35.161/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673954103 [zzzBOGO Chicken Jr. - 6510 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/03:07:35.161/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673954107 [zzzBOGO Bacon King- 6521 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/03:07:35.161/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673954106 [zzzBOGO Cheeseburger - 6545 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/03:07:35.162/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673955126 [Flame & Flight Combo (Delivery) -99004031 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:07:35.162/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673955184 [The Soaring Flame Combo (Delivery) -99004033 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:07:35.162/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673955209 [The Berk Bundle for Two (Delivery) -99004035 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:07:35.163/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673975980 [Triple Bundle - 99003382- n] is not valid for supported destinations. Ignoring.

2025-08-31/03:07:35.163/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673975982 [Double Bundle - 99003381- n] is not valid for supported destinations. Ignoring.

2025-08-31/03:07:35.163/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673976274 [The Big Game Bundle - 3959-n] is not valid for supported destinations. Ignoring.

2025-08-31/03:07:35.163/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673976302 [40 Pc. Nuggets & 2 Medium Fries - 3960 - ] is not valid for supported destinations. Ignoring.

2025-08-31/03:07:35.172/PDT  INFO PosProductsMenuPersister:107:[-exec-5]: - Persist pos discounts priceSyncDifferential: true took 9 ms

2025-08-31/03:07:35.172/PDT  INFO PosProductsMenuPersister:518:[-exec-5]: - Populate pos items cache took 0 ms.

2025-08-31/03:07:35.506/PDT  INFO PosProductsMenuPersister:127:[-exec-5]: - Persist pos items priceSyncDifferential: true took 334 ms

2025-08-31/03:07:35.506/PDT  INFO BrinkPosOrderpoint:200:[-exec-5]: - Brink fetch and persist pos offering took 5906 ms

2025-08-31/03:08:45.036/PDT  INFO BrinkPosOrderpoint:402:[thcheck]: - Unavailable item plus: ["674048923","674048924","674048926","674048927","674048928","674048929","674048930","674048931","674048932","674048933","674048934","674048935","674048936"]

2025-08-31/03:08:45.041/PDT  INFO StoreManager:452:[thcheck]: - POS DB Updated, Calling pos offering sync ..

2025-08-31/03:08:45.071/PDT  INFO StoreManager:468:[thcheck]: - Store has been queued for a price sync.

2025-08-31/03:08:45.166/PDT  INFO BrinkPosOrderpoint:151:[-exec-3]: - Attempting to persist POS offering

2025-08-31/03:08:50.700/PDT  WARN BrinkMenuPersister:542:[-exec-3]: - Composite component item id: 673644035 combo id: 1-673674316 is not present in item group id: 673658555.

2025-08-31/03:08:50.701/PDT  WARN BrinkMenuPersister:542:[-exec-3]: - Composite component item id: 673644035 combo id: 1-673890876 is not present in item group id: 673658555.

2025-08-31/03:08:50.701/PDT  WARN BrinkMenuPersister:542:[-exec-3]: - Composite component item id: 673545787 combo id: 1-673890913 is not present in item group id: 673566466.

2025-08-31/03:08:50.701/PDT  WARN BrinkMenuPersister:542:[-exec-3]: - Composite component item id: 673545787 combo id: 1-673890913 is not present in item group id: 673566466.

2025-08-31/03:08:50.703/PDT  WARN BrinkMenuPersister:542:[-exec-3]: - Composite component item id: 673512351 combo id: 1-674047907 is not present in item group id: 674047398.

2025-08-31/03:08:50.703/PDT  WARN BrinkMenuPersister:542:[-exec-3]: - Composite component item id: 673512350 combo id: 1-674047907 is not present in item group id: 674047398.

2025-08-31/03:08:50.703/PDT  WARN BrinkMenuPersister:542:[-exec-3]: - Composite component item id: 673512349 combo id: 1-674047907 is not present in item group id: 674047398.

2025-08-31/03:08:50.704/PDT  WARN BrinkMenuPersister:542:[-exec-3]: - Composite component item id: 673512351 combo id: 1-674048038 is not present in item group id: 674047398.

2025-08-31/03:08:50.704/PDT  WARN BrinkMenuPersister:542:[-exec-3]: - Composite component item id: 673512350 combo id: 1-674048038 is not present in item group id: 674047398.

2025-08-31/03:08:50.704/PDT  WARN BrinkMenuPersister:542:[-exec-3]: - Composite component item id: 673512349 combo id: 1-674048038 is not present in item group id: 674047398.

2025-08-31/03:08:50.704/PDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673511412 [Product Card: Free Small Combo Meal - 5687 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:08:50.705/PDT  WARN BrinkMenuPersister:148:[-exec-3]: - Invalid / Unsupported promotion found 673882595

2025-08-31/03:08:50.705/PDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673882917 [Free Whopper Jr - 4439 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:08:50.706/PDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673914977 [$12.99 Small Whopper Meal for Two -5898 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:08:50.707/PDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673917573 [$30 4 Whoppers, 3 Hamburgers, 2 Small Fries -3994 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:08:50.707/PDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673917727 [Free Double Sausage, Egg, & Cheese Croissan'wich - 1500 - Digtal] is not valid for supported destinations. Ignoring.

2025-08-31/03:08:50.707/PDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673923425 [$16.99 - Family Bundle -7054 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:08:50.708/PDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673925122 [$17.49 - Family Bundle -4690 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:08:50.708/PDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673936951 [El Tri Fan Faves DLV -4574 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:08:50.708/PDT  WARN BrinkMenuPersister:148:[-exec-3]: - Invalid / Unsupported promotion found 673927896

2025-08-31/03:08:50.709/PDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673937338 [Steakhouse Meal For Two DLV -03989 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/03:08:50.709/PDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673937382 [Family Steakhouse Combo DLV -03991 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/03:08:50.709/PDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673954103 [zzzBOGO Chicken Jr. - 6510 -Digital] is not valid for supported destinations. Ignoring.
